Boolean,JSD,heatmap,data
 ,E-cad-E-cad_0-1,miR200-E-cad_0-1,E-cad-ZEB_2-1,I-E-cad_0-1,ZEB-E-cad_2-1,SNAIL-NRF2_0-1,Keap1-NRF2_2-0,ZEB-ZEB_1-2,SNAIL-ZEB_1-2,miR200-Keap1_2-1,miR200-ZEB_2-1,ZEB-miR200_2-0,ZEB-miR34_2-1,SNAIL-SNAIL_2-1,E-cad-SNAIL_0-1,miR200-miR200_0-1,WT,SNAIL-ZEB_0-1,SNAIL-miR34_2-0,I-SNAIL_1-2,I-ZEB_0-1,Keap1-NRF2_2-1,E-cad-NRF2_2-0,E-cad-NRF2_2-1,E-cad-E-cad_0-2,E-cad-I_0-1,E-cad-I_0-2,NRF2-ZEB_0-1,SNAIL-miR200_2-0,SNAIL-miR200_2-1,SNAIL-miR34_2-1,ZEB-E-cad_2-0,ZEB-miR200_2-1,ZEB-miR34_2-0,ZEB-ZEB_1-0,E-cad-Keap1_0-1,E-cad-Keap1_0-2,E-cad-miR34_0-1,E-cad-miR34_0-2,E-cad-miR200_0-1,E-cad-miR200_0-2,E-cad-SNAIL_0-2,E-cad-ZEB_2-0,I-E-cad_0-2,I-I_0-1,I-Keap1_0-1,I-Keap1_0-2,I-miR200_0-1,I-miR34_0-2,I-NRF2_0-1,I-miR200_0-2,I-miR34_0-1,I-NRF2_0-2,I-SNAIL_0-1,I-SNAIL_0-2,I-ZEB_0-2,Keap1-E-cad_0-1,Keap1-E-cad_0-2,Keap1-I_0-1,Keap1-I_0-2,Keap1-Keap1_0-1,Keap1-Keap1_0-2,Keap1-miR200_0-1,Keap1-miR34_0-2,Keap1-miR200_0-2,Keap1-miR34_0-1,NRF2-SNAIL_2-1,Keap1-SNAIL_0-1,Keap1-SNAIL_0-2,Keap1-ZEB_0-1,Keap1-ZEB_0-2,miR34-E-cad_0-1,miR34-E-cad_0-2,miR34-I_0-1,miR34-Keap1_0-1,miR34-Keap1_0-2,miR34-miR200_0-1,miR34-miR34_0-2,miR34-miR200_0-2,miR34-miR34_0-1,miR34-NRF2_0-1,miR34-NRF2_0-2,miR34-I_0-2,miR34-SNAIL_2-0,miR34-SNAIL_2-1,miR34-ZEB_0-1,miR34-ZEB_0-2,NRF2-E-cad_0-1,NRF2-E-cad_0-2,NRF2-I_0-1,miR200-E-cad_0-2,miR200-I_0-1,miR200-I_0-2,miR200-Keap1_2-0,miR200-ZEB_2-0,miR200-miR34_0-2,miR200-miR34_0-1,miR200-miR200_0-2,miR200-NRF2_0-1,miR200-NRF2_0-2,miR200-SNAIL_0-1,miR200-SNAIL_0-2,NRF2-I_0-2,NRF2-Keap1_0-1,NRF2-Keap1_0-2,NRF2-miR200_0-1,NRF2-miR34_0-2,NRF2-NRF2_0-1,NRF2-miR200_0-2,NRF2-miR34_0-1,NRF2-NRF2_0-2,NRF2-SNAIL_2-0,SNAIL-E-cad_0-1,NRF2-ZEB_0-2,SNAIL-E-cad_0-2,SNAIL-I_0-1,SNAIL-I_0-2,SNAIL-Keap1_0-1,SNAIL-Keap1_0-2,SNAIL-NRF2_0-2,SNAIL-SNAIL_2-0,SNAIL-ZEB_0-2,SNAIL-ZEB_1-0
miR200-ZEB_2-1,0.22991617580235857,0.016835807240949328,0.12694309250228852,0.12627231415120693,1.0,0.3563541628313842,0.2077015570148707,0.1205265504841833,0.004695216214788994,1.0,0.0,0.16601078214166032,0.2336730690721481,0.03505642591598593,0.13537674476784417,0.004930423462899733,0.005636310160706773,0.005685370771047092,0.15291162238851985,0.005218280469040534,0.06536522625816782,0.23592065176593066,0.3148653131166831,0.3596874300957982,0.005241199030408093,0.15335939005555232,0.14175626493185228,0.010265607651264247,0.13066816494756067,0.2212557903403263,0.18928804975158495,0.23031181586867613,0.3127030416854829,0.13569278592895134,0.12081436893343019,0.2676097907336783,0.049713930651179405,0.1529130640479282,0.12995215731065626,0.12668964656720771,0.16884779902809247,0.15961241916294244,0.12478951590275672,0.10171107401050392,0.005690088738967957,0.13004628295348014,0.22563243542177885,0.05096728510134931,0.12040823806660379,0.0926325220045703,0.10042553599100448,0.047443786098383,0.166584383939284,0.004998557636666826,0.005072389565594594,0.019929646127670824,0.13958871020601468,0.019360802389204845,0.08998224180802775,0.2216275600152277,0.32463590112232604,0.005520271133352041,0.2884901734472223,0.11568562348125222,0.00409387162650496,0.16345736493110638,0.25419181301128235,0.09666874116953908,0.21318434272494158,0.12638869496848631,0.007410588963953891,0.04195019293478976,0.15143966845543072,0.17276097008863667,0.2756509718607208,0.07637849930417442,0.12438852610548776,0.2884329359308525,0.16975473993829615,0.004509201024284294,0.2584948752641676,0.2601049022256761,0.1267613949337519,0.17016100454383448,0.308144271745688,0.048987898321627255,0.07616322146356874,0.03293324870909062,0.16134264824346867,0.12506987545502596,0.18167546789808492,0.22715023811943863,0.08823199639105021,0.3202297178596251,0.0020241294903054876,0.16760351214566432,0.11563876269132428,0.2889149566137213,0.3081224946648239,0.21326324742728311,0.21713579419619033,0.09668387498068082,0.1755634018720943,0.04798749008709291,0.2524526084569098,0.13890635177712013,0.1371311497084589,0.004934475944756036,0.16105287448693115,0.1518595799309202,0.5945112853376575,0.13780743626611225,0.14184320002065318,0.13009861127625533,0.03703835319662761,0.009763046366701167,0.2941799559803667,0.07706747463853733,0.20093892738101282,0.17201453504951197,0.006201133765099729,0.004281661955556277,0.008365163923243386
ZEB-miR200_2-0,0.3932572556666457,0.23591181618101814,0.40344972269104307,0.3315485393747028,1.0,0.32824270478619266,0.4360640634911711,0.4040410954315179,0.1957704464430282,1.0,0.16601078214166032,0.0,0.3856506658721374,0.17828182894906647,0.3554832736110889,0.20645741166837725,0.20789424862273947,0.21056439688921536,0.2470328570521847,0.20786225506599465,0.3118054376647793,0.4916618472804123,0.29923483188026967,0.37100638169833083,0.20581409698349362,0.39868441521371145,0.20584844743248748,0.23358089139469024,0.46543599420893356,0.5659939871858145,0.28310571579183785,0.3935085564677664,0.13767657620539142,0.27446658263308393,0.40478084344374643,0.37216304081465773,0.2845958795472982,0.24696993185742463,0.2614404553239831,0.45805712897004713,0.0006729734689748523,0.2170133552222151,0.4036787961862218,0.2682834682143336,0.21033550193761302,0.24725382193199125,0.43016917842959923,0.3181030048683885,0.25672577858755685,0.16576185878032396,0.05891983963013574,0.20542337938133756,0.35853423788294647,0.20506886782685074,0.20687755575496697,0.2539294334355551,0.3144752905862891,0.22389859205507523,0.10727196836702313,0.5447249328700969,0.4458672605162388,0.20725136631409266,0.28507452033529734,0.20915955534722647,0.18034130898199707,0.2997239522774085,0.3597963526547676,0.09851822748285871,0.5562564957924261,0.4082723414944923,0.2214192232807909,0.21581643555024438,0.34453602713952164,0.3741501077414533,0.43720432203753534,0.2301195261477725,0.19930132101104187,0.2850565633502749,0.2702384443799023,0.20265476814773234,0.3220362284676453,0.41188812826631815,0.24394308137695594,0.3471767911343355,0.4875530589523091,0.29543301971720093,0.30372701461784724,0.21953591177616327,0.3489044218995836,0.24005207426706734,0.32860811835906145,0.5612079944235828,0.09558391323352573,0.4370358009455778,0.19062714215394178,0.3100771264452735,0.20499284675126714,0.28550491775672265,0.2832451899498599,0.4532457300694581,0.5681742609668217,0.08506399956264735,0.38489857158380447,0.29043349138249863,0.35487931158006314,0.0440303397671105,0.27134811762605315,0.20507994555197273,0.47222209830294715,0.24887857026615912,0.3424047179922298,0.24205670711534003,0.33329992608291537,0.40217538642869266,0.22091126380011303,0.1842548927859014,0.3725764087197403,0.20510527574243786,0.44869556259990817,0.33547273311350523,0.21265540541998643,0.19957115746202947,0.22060822104625635
ZEB-miR34_2-1,0.40481088794438896,0.24101258554605098,0.3267332709441248,0.3212246917253479,1.0,0.46285520097816646,0.4160086419176045,0.32513540815119724,0.2064523452724228,1.0,0.23367306907214813,0.3856506658721375,0.0,0.23974039589886006,0.2970034275045197,0.2274656733171177,0.2264517248636329,0.22979723157073412,0.5694202874857558,0.22929591033269875,0.25121921140495435,0.4465092233076934,0.4419114215714498,0.48773624414666494,0.22695759594822443,0.3844088753043593,0.24363700282584239,0.22973403957014224,0.282790976539436,0.35240376964775455,0.5010454710910627,0.41054468651818365,0.48432620677802574,0.07613786180648789,0.3161699910761414,0.4159987267406482,0.2639988557559571,0.5696916607612531,0.08700870987731166,0.29103664480561897,0.38290967381707874,0.2956915964603287,0.3214896400207098,0.3028527150296791,0.22681926342655917,0.3100587789892574,0.3928865867636442,0.2257108553362291,0.11721997009945052,0.19318283929878555,0.2748072947821293,0.3797213489890702,0.4294793137762532,0.22753876588072042,0.22200310927316058,0.25062849300521217,0.3343129315292746,0.24054341541767565,0.2519416232190439,0.38350503600011293,0.4709459245752109,0.23114167469420177,0.5029603608279171,0.4006258940418803,0.2314606938282956,0.2505250572885462,0.305853960634207,0.27795980094641676,0.3347639235247938,0.31654292564053044,0.23928645558522804,0.3109461318336443,0.29784546558166297,0.4538234411283844,0.39234495015245946,0.32676082129953354,0.3842053871978983,0.5029828027793384,0.28686086645408965,0.22917633068219326,0.32131352768635785,0.5331072981028855,0.16051279016067416,0.4538688756942737,0.6260400869866956,0.18749934613360222,0.3686453114183372,0.2484530511423988,0.3478286396255782,0.15764088048179434,0.37455392667594445,0.38606145441889494,0.2548337844671088,0.46956576161112196,0.23593033455446122,0.243922854600739,0.39643459940887327,0.5031597837078691,0.44192826765085813,0.4194262932362425,0.3228875499170716,0.28422674028828027,0.45423294802327285,0.2696366877557742,0.41161536893428463,0.3310668884307627,0.5060072865479809,0.2333628615515714,0.3357120134904439,0.14436733908752652,0.6668491209671665,0.20484651571137746,0.31240825657850546,0.32662399034048717,0.2881987665127567,0.20584705772064305,0.2940601384437875,0.3077022951687882,0.38090836303793807,0.3533129522337767,0.22828399240849262,0.20827500974036522,0.2076911566067471
SNAIL-SNAIL_2-1,0.2575718409275495,0.04488822126499489,0.14174377209399613,0.16533790955066446,1.0,0.2812776453302962,0.24916844739992117,0.1383551148057251,0.04142689209146362,1.0,0.035056425915985914,0.1782818289490665,0.23974039589886004,0.0,0.22038672663267841,0.03739490089431584,0.03799603856978995,0.0373691855930295,0.17436447556060006,0.03796801146670345,0.08473087991466814,0.27457778750949624,0.32878203469719247,0.36661188654946664,0.035475714461246186,0.24323050146975816,0.1275481584480483,0.041852607194753526,0.15252068326345647,0.26017813469230155,0.20933327015009595,0.2576724222028692,0.3412275729320477,0.14001170126972112,0.13643573273072024,0.29708877880694284,0.07695913012777521,0.17444430391558158,0.13829800935675657,0.15052951701842285,0.18500677544712385,0.14121388860157624,0.13874653392687913,0.12240021624328079,0.03814041403865166,0.13893967356019854,0.27259920330411147,0.0870809750299257,0.09903933016064777,0.05437167001151786,0.1124232259282871,0.1030122434289317,0.2702982675935346,0.03580921145550484,0.03769535128554865,0.05537166546016678,0.1691131989455644,0.0483862527775587,0.08687833346724953,0.3175682145345966,0.34632222559822545,0.035383332369807084,0.2490211913282536,0.1698586634464112,0.03266456638123981,0.13196964148111168,0.13489104218713588,0.09270374647379089,0.30065339650995054,0.14100841730338842,0.03892273748693223,0.07527667548307936,0.17917784260521286,0.28049392366104786,0.2990519568748294,0.10803699819105726,0.18950670563070648,0.2476001793198855,0.13964493401967107,0.03542386303048059,0.3093288890261339,0.2565598267278213,0.09045502280426769,0.2732038817633719,0.34290279484870684,0.08140520165443241,0.09216134717236509,0.059394555482342626,0.19223985444432307,0.0901758858328119,0.21179692726451738,0.32119044319572226,0.08618678157642433,0.3408310722504546,0.034873226053825035,0.1380627977292539,0.1706338863167187,0.25118997251322556,0.3236084482454698,0.25435959669778296,0.30188635171184663,0.09428319950313971,0.2855364898069013,0.07974486702223624,0.27925636551225946,0.1299482916659629,0.13548176414918028,0.03709237196180266,0.20287537827714305,0.175410903529312,0.6541669779659662,0.09406912172695889,0.1703170217309643,0.14358672267389522,0.06923189747805229,0.021737690871506468,0.35049801255683916,0.09739259659947778,0.2544930035647651,0.25594374194967917,0.03848345614835505,0.03965386310284885,0.039773261182573585
E-cad-SNAIL_0-1,0.34074828169015337,0.1410778066408664,0.25949876766084995,0.19987701500967578,1.0,0.6677163248165501,0.3912697338664324,0.26322364563200423,0.10756812708618108,1.0,0.13537674476784417,0.35548327361108895,0.2970034275045197,0.22038672663267841,0.0,0.1259802839000953,0.12413575221347492,0.12716628704941596,0.3613667945129788,0.12519763428396194,0.22762187244593043,0.42085099421087163,0.2626564181681388,0.31549701417784337,0.12992128074769668,0.01976040804247949,0.40059379823687985,0.14452412455215394,0.2350235051841883,0.260613496468868,0.39725495260803767,0.34772106640592904,0.40983812799847735,0.2469947628737187,0.26257804009754027,0.30333779687654494,0.17723383577026003,0.36167464923954495,0.24575029561982129,0.246168158964979,0.3484939052738371,0.42219998135163206,0.2606081744050285,0.25465398395855565,0.12368446604872327,0.2747075189550933,0.23254529962366052,0.17160977066836602,0.3129076512182959,0.3152669061896907,0.26168284718774426,0.16186194058141928,0.061516938744217695,0.1274197914934335,0.12319316174260375,0.1129299155862549,0.2653431449711814,0.13488196543016218,0.30079439950976783,0.08767529381529661,0.3807425531961526,0.12991894340957372,0.5944320605169691,0.29784454056600373,0.1265527331719841,0.3175681716318287,0.5451278235343738,0.31952187913027574,0.07417896994485325,0.2553288807848033,0.14304414976047838,0.18851641541730416,0.24437573617660893,0.05853041586142568,0.2942314241283056,0.22038692618039613,0.2857644833439117,0.5988680860019804,0.30630767893058564,0.1295358468231155,0.1861696760073442,0.4908256381281032,0.358703196080692,0.05653908005861508,0.20177939082631347,0.15848400433206442,0.23136722919376537,0.13365108598772946,0.28764092716539735,0.35515677939737283,0.30376474220227495,0.09123869791249707,0.29919536679879444,0.37876044934494385,0.13933776547175697,0.30783926151256547,0.2955428513264011,0.589065013664479,0.2547758497733336,0.39766860751260935,0.07573135482049587,0.318223775549368,0.05950624700834507,0.19614183035327698,0.2846489272655848,0.29739184558962617,0.3289237204485812,0.12625871910657524,0.2952010142378123,0.2848343593745074,0.5332279765718039,0.4009508408101363,0.236629581444599,0.2604018614929781,0.17849340812440884,0.16044696401114905,0.22740088216990198,0.2199764231669468,0.20531801580859496,0.07673842948954196,0.1257375691753968,0.11352106975279108,0.11877664089839171
miR200-miR200_0-1,0.23108143863006012,0.0049968631264784135,0.09422872316522794,0.12045737535563744,1.0,0.3813991691459988,0.22632861135763277,0.09066489563671296,0.003245677847943989,1.0,0.0049304234628997304,0.20645741166837728,0.2274656733171177,0.03739490089431584,0.1259802839000953,0.0,0.0003347015410559961,0.0004721098460655384,0.15357384193425536,0.00011001885706119391,0.04674514272388604,0.24810177006438075,0.29687086842927524,0.33305482105057604,0.0002178767926320559,0.1373617218882619,0.14800760368855956,0.005296101114270688,0.09606592070618074,0.18559179093322936,0.1925332690045782,0.23200850469352255,0.3541991282572566,0.12983201050286605,0.09038945214751891,0.26626972446472896,0.03739653988952991,0.15366940268476603,0.1254808222027058,0.09537681330621693,0.20977840298781822,0.16021514163269326,0.09262505966915706,0.10205205408735166,0.00030606549005022,0.13175657493947657,0.2117304272587434,0.03361177152938292,0.11513169170062419,0.0953870242909514,0.1272160321541686,0.04858190570615908,0.15735178252844517,0.0002655815302344931,0.000167826755942972,0.00678374989779659,0.14362083798567413,0.007571897633931996,0.10596309490214956,0.19057066448183752,0.3174014386017976,0.00037757690202861556,0.28294360058384826,0.12155719395593727,0.0022339831520012178,0.15316182276840923,0.2534162292114034,0.11142601174315934,0.17761005268602956,0.09342783466558525,0.00235844437027769,0.03966285093894108,0.1484413728664531,0.16553713468223172,0.26597797570670445,0.07444413961360742,0.13693774379193627,0.28355040794479514,0.1630808099920102,0.0001559617939675936,0.2515183701795993,0.27107659912729665,0.12240343676519122,0.16660334043353997,0.30607296130369754,0.031690395184543585,0.06000848994099954,0.018728299479909012,0.16610638498238234,0.1213093668898067,0.18930390765808786,0.19383410474844928,0.10639189862708909,0.31308222817617,0.0019413381908455034,0.15531467419490477,0.12235719619030616,0.2825513933560343,0.29276586312346464,0.22978238516173094,0.18010793451756657,0.11344127155722736,0.1676892152095835,0.04430186116995874,0.24594409562664069,0.1582582862935049,0.12859998935498912,0.0002702724677705454,0.14066127665452322,0.155035271410962,0.6595289808655891,0.13532160070614596,0.13968291555058174,0.09694952935087776,0.032008607757663315,0.007217979396906639,0.28429224255297936,0.07785440203642399,0.18488898120593678,0.16344387642234676,0.00048651437623821805,0.001996192827214591,0.001464496207135682
WT,0.23184278979639084,0.004726229919764062,0.09283053219243478,0.12103852677102414,1.0,0.38541217711847775,0.23218438340401426,0.0894484373136693,0.0035229872066035693,1.0,0.005636310160706773,0.20789424862273945,0.22645172486363288,0.03799603856978995,0.12413575221347493,0.0003347015410559961,0.0,0.000969450133449084,0.15515110589134515,0.0004022994433246762,0.04661328223470031,0.2537575549329607,0.2909830146956822,0.3268272423234865,0.0005415310854870578,0.13567212944307405,0.1491251312064213,0.006199688898621108,0.0951718197545187,0.18446657165345698,0.19459606223820444,0.23315375677726066,0.35513077474702226,0.12888217615242087,0.08930255599176265,0.2650778362345113,0.03739043812097836,0.15522240750029487,0.12444645584993297,0.09494589731421343,0.21088140328749644,0.16060521745158918,0.09108529336125698,0.10268299050991289,0.00028039389492198134,0.1313402219291336,0.21042642502991826,0.033997647783534285,0.11496448203187551,0.09553565710351927,0.12753342427988135,0.04938502285824066,0.15576335974209182,0.0003223658094774507,0.0003700624842781322,0.0061958352786416655,0.14493475772875317,0.006776907107838074,0.10672566381992446,0.18911850705120417,0.315893805361421,0.0008047189161288957,0.2828425116693846,0.1236016650402342,0.0019222097846822365,0.15149402465945244,0.255265289701916,0.1119784025197005,0.17558432135183505,0.09163574922499645,0.0030498859837048975,0.04005007052470873,0.1486263444792783,0.16435992413896028,0.26432327551548557,0.07506441089687782,0.13934625392444594,0.2834611180246782,0.16140596905583046,0.0005048010821738392,0.24755799267082618,0.2762172381709369,0.12265825412101386,0.16561466615423326,0.3063674874366938,0.031090651880706643,0.059767861794374974,0.01723156379050369,0.16800808730177147,0.12164704690671752,0.19053745801736635,0.1924597636247828,0.10709320028473854,0.3119139961289892,0.0024791731499900597,0.15348598010322473,0.12448335646296896,0.28241115020061525,0.28715872461281644,0.23558850026353706,0.17803098601230136,0.11405891257291192,0.16679107492823103,0.0464398240190491,0.24340120055197823,0.15725767030959456,0.12932767641405019,0.0004915080063406324,0.14188906227880022,0.15455285862743412,0.6617992142573024,0.13585942253640934,0.14010561893811807,0.09492943279539817,0.03222871088600611,0.007294575296536657,0.28009121292707273,0.07805669262286934,0.1843328959842641,0.16079895118828058,0.00046661815507346787,0.002375121800016729,0.001802499409637579
SNAIL-ZEB_0-1,0.23106180585103442,0.00493408309856574,0.09257005013350741,0.12061234537481051,0.9999999999999999,0.3850332408567285,0.22253560342014417,0.08846787688423201,0.003899169229213914,0.9999999999999999,0.00568537077104709,0.21056439688921536,0.22979723157073412,0.037369185593029486,0.12716628704941596,0.00047210984606553975,0.0009694501334490833,0.0,0.1504240070715419,0.0004664489764167638,0.0460427078277023,0.24333024149429042,0.3034077236888297,0.3383733276465998,0.00042189578728258573,0.1382741930696061,0.1486226571638945,0.004167720803334067,0.09267210924980487,0.1822909447907634,0.1891491166372004,0.23199586750075363,0.35810527624732663,0.13206182559551577,0.08794476941497603,0.2685856487817089,0.03658781678552339,0.15059667631417045,0.12733250469610807,0.09163296097547444,0.214271894116257,0.16041181219277534,0.09080404905172539,0.10170015267378307,0.0005780688976786032,0.13230394754970196,0.21315709597394072,0.035404442670098735,0.11651296358840776,0.09718425706101184,0.12641637299341935,0.046208754014443715,0.15743633836907153,0.0005489439107123431,0.0006667673213615411,0.005857208570518619,0.14334867772450163,0.008090205795127758,0.10469236208483945,0.19342488091725482,0.31891752528067874,0.00024435550001522934,0.28281126786972455,0.12704498809928383,0.0031293086481743644,0.14670551016659655,0.25481388513131037,0.11163076351054224,0.17870378415482582,0.09161050465817164,0.0018556844480453311,0.03946910574341286,0.14907515455874376,0.16446465072923067,0.265228156089484,0.0769462209988525,0.14392732079906778,0.28344470425142654,0.15612409757657764,0.00033429685604483613,0.2510259628033548,0.27320449292373516,0.124738290375916,0.16499493122835285,0.30296748676272606,0.03376384301667698,0.056106476747495776,0.02043460088714121,0.16466842663036008,0.12374510414721214,0.18978953763497516,0.19611249905775374,0.10521577605630465,0.3143107840432223,0.0021737455959657,0.1485598450798517,0.12782875543997024,0.28236965281099746,0.29902344402935055,0.22577131388881766,0.1807234052051346,0.11410700444873745,0.16674281724782472,0.04276385761118011,0.2485182555164526,0.1624950597573478,0.12667125687841965,0.0005494167896172473,0.13434741553313456,0.15532081189747554,0.6663633368637534,0.1373313895534229,0.14007570619267404,0.09540301771470497,0.03171807272147974,0.0076492969672358425,0.2867399044596747,0.07954545004083621,0.18424336457462032,0.1628214406512935,0.00046653264418422655,0.002735194531526969,0.0016315102484178844
SNAIL-miR34_2-0,0.36258562192528926,0.14181900912117357,0.15769753308027626,0.27946796476245395,1.0,0.4768180786091856,0.3489455839833588,0.15043300355844813,0.18250119593203074,1.0,0.15291162238851985,0.24703285705218464,0.5694202874857558,0.17436447556060003,0.3613667945129788,0.15357384193425536,0.15515110589134515,0.15042400707154185,0.0,0.15208902398665344,0.16640654309423114,0.35200377707133224,0.4123746081336418,0.41815972690776815,0.1519105788667814,0.3104555271722358,0.2607098332778204,0.15161423085740383,0.20466586276595136,0.3079008615402049,0.043314319046465655,0.3582206561731762,0.42283263011666017,0.4294825025807998,0.15675901185059343,0.4213200187420637,0.17117222283763184,7.228067857454094e-05,0.4111465661547352,0.19226914281756952,0.2580320864580642,0.2278891575269532,0.15854465032285237,0.23018967766004897,0.15414184036861414,0.2647680715663281,0.374232380644423,0.20326585242984507,0.3528792345352409,0.26707629217614737,0.2386174044526111,0.07755906434929973,0.2712658806178516,0.15268870329631135,0.15987514396113195,0.14692715450649343,0.287567568836376,0.1484099239925307,0.20981626075622783,0.3897111021828702,0.437834540164761,0.1484894670997198,0.1749024840187567,0.1430109294177695,0.1519817749082869,0.2627752592229929,0.3903434089887077,0.19570753571427787,0.40034205794912414,0.16508541952241934,0.14011099957453207,0.1289684707302674,0.335079847450936,0.26607091276771866,0.43708860035675307,0.17756010885181694,0.19220757737560085,0.1747391864773733,0.2529099898548442,0.1504714545552675,0.4409558735783502,0.31324456548980906,0.3224958361842625,0.2632224206507251,0.33467113332234927,0.22775889004108682,0.07308850905347233,0.1620643637492336,0.3110369292374983,0.32441730567420296,0.3256832429953192,0.39099185605235864,0.20990904932219917,0.43056784948337745,0.14341008332440658,0.2741203009232466,0.14896532294239445,0.1755513462323755,0.4067198207164021,0.3500628521980015,0.40982701104072,0.19504895316109017,0.27126572489779244,0.18130937318548632,0.38556060668188435,0.24145519574851865,0.03919298043624006,0.14830838404225982,0.19913172984268251,0.3816774846837248,0.815109209034317,0.29509974834284014,0.3108732510800908,0.16191391670143332,0.13667607854576735,0.16943383768117926,0.5099712881367908,0.1942431735413845,0.3419848945412793,0.3255051249633888,0.15257769765433987,0.17745220934852782,0.17403252859856438
I-SNAIL_1-2,0.23123390112465952,0.004672369064221813,0.09321088964923209,0.12040838737596256,1.0,0.3841963771576645,0.22667166739941386,0.0896465959611951,0.003386597911941203,1.0,0.005218280469040534,0.20786225506599465,0.22929591033269875,0.03796801146670345,0.1251976342839619,0.00011001885706119356,0.00040229944332467564,0.00046644897641676456,0.15208902398665344,0.0,0.04661231193122628,0.24823160840981198,0.29676432214292126,0.3326062315676823,0.0002451669728009392,0.13594526407352997,0.14935618671874007,0.005286774617780164,0.09495101077825774,0.184322667640955,0.19131081409579717,0.23219626186066872,0.35534601813901506,0.131448694715425,0.08949366854005567,0.2665366921304835,0.037098989510048655,0.1522987382123323,0.12703417037791795,0.09435440445211168,0.2111880869200789,0.16117662960651452,0.09180181234610085,0.10243943864369381,0.00022872417062390154,0.13210154071717234,0.21142123929332546,0.03368870116846227,0.11677453929907491,0.0969140096392882,0.12787445846218032,0.04745113528407795,0.15582551401251088,0.0005135552183624106,0.0003338279536279177,0.006159075324398565,0.14402624250914914,0.007325413695369632,0.10672462061396809,0.18935879706258363,0.3172873488964837,0.0004535017354021295,0.2833104645727476,0.12213663489299312,0.0022320213373779314,0.15279611969328177,0.2553498043146681,0.11226352465832805,0.17634261745266422,0.09240883192941038,0.0022871006690724496,0.039284631765384825,0.14872198826190283,0.16369476182159998,0.2657495228525336,0.07471868159844255,0.13788299557941225,0.2839287590641607,0.1623952810127805,0.00020587220227522634,0.2511228192521432,0.2719850816523314,0.124211478295048,0.16491567742892466,0.303865622529771,0.03207672544666983,0.05883655466443881,0.01852909533150681,0.16615302645818952,0.12321756064190567,0.1896730342650019,0.19256600138233354,0.10723573071870077,0.31308667712202487,0.0020835704376563017,0.15493103844326217,0.1230482178133466,0.2829083796393278,0.2926317469731281,0.23015676027762313,0.17876562908156315,0.11446228617435221,0.16591313221742426,0.044212044128493486,0.24577654718647995,0.15937246279052947,0.12750196174913564,0.0002750925093222942,0.13950867319304894,0.15619990608753082,0.6616283876570452,0.13702419424203788,0.13993436690040964,0.09611757619400729,0.031651357902897664,0.007677450530758174,0.2843489055999875,0.07815330740415236,0.18391336710948344,0.162320690819737,0.0004353348110925578,0.0022209886126256084,0.0015087471414401993
